catalogcode,name,description,start_date,stop_date,apply_special_shipping,special_shipping_price,currency,allow_coupons
35888,BL Convertalog WK:11/1 HV PM 6263,BL Convertalog WK:11/1 HV PM 6263,12/10/2013,01/03/2014,0,0,USD,1
35893,SCI Convertalog WK:11/4 HV PM 6263,SCI Convertalog WK:11/4 HV PM 6263,12/10/2013,01/03/2014,0,0,USD,1
35894,SCI Convertalog WK:11/1 HV PM 6263,SCI Convertalog WK:11/1 HV PM 6263,12/10/2013,01/03/2014,0,0,USD,1
35899,RL Convertalog WK:11/4 HV PM 6263,RL Convertalog WK:11/4 HV PM 6263,12/10/2013,01/03/2014,0,0,USD,1
35900,RL Convertalog WK:11/1 HV PM 6263,RL Convertalog WK:11/1 HV PM 6263,12/10/2013,01/03/2014,0,0,USD,1
35905,VA Convertalog WK:11/4 LV PM 7281,VA Convertalog WK:11/4 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35906,VA Convertalog WK:11/1 LV PM 7281,VA Convertalog WK:11/1 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35911,MH Convertalog WK:11/4 LV PM 7281,MH Convertalog WK:11/4 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35912,MH Convertalog WK:11/1 LV PM 7281,MH Convertalog WK:11/1 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35917,MSC Convertalog WK:11/4 LV PM 7281,MSC Convertalog WK:11/4 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35918,MSC Convertalog WK:11/1 LV PM 7281,MSC Convertalog WK:11/1 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35923,PH Convertalog WK:11/4 LV PM 7281,PH Convertalog WK:11/4 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35924,PH Convertalog WK:11/1 LV PM 7281,PH Convertalog WK:11/1 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35929,AH Convertalog WK:11/4 LV PM 7281,AH Convertalog WK:11/4 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35930,AH Convertalog WK:11/1 LV PM 7281,AH Convertalog WK:11/1 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35935,LIT Convertalog WK:11/4 LV PM 7281,LIT Convertalog WK:11/4 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35936,LIT Convertalog WK:11/1 LV PM 7281,LIT Convertalog WK:11/1 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35941,MTH Convertalog WK:11/4 LV PM 7281,MTH Convertalog WK:11/4 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35942,MTH Convertalog WK:11/1 LV PM 7281,MTH Convertalog WK:11/1 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35947,BL Convertalog WK:11/4 LV PM 7281,BL Convertalog WK:11/4 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35948,BL Convertalog WK:11/1 LV PM 7281,BL Convertalog WK:11/1 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35953,SCI Convertalog WK:11/4 LV PM 7281,SCI Convertalog WK:11/4 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35954,SCI Convertalog WK:11/1 LV PM 7281,SCI Convertalog WK:11/1 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35959,RL Convertalog WK:11/4 LV PM 7281,RL Convertalog WK:11/4 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35960,RL Convertalog WK:11/1 LV PM 7281,RL Convertalog WK:11/1 LV PM 7281,12/10/2013,01/03/2014,0,0,USD,1
35965,MTH Convertalog WK:11/4 HV PM 5,MTH Convertalog WK:11/4 HV PM 5,12/10/2013,01/03/2014,0,0,USD,1
35966,MTH Convertalog WK:11/1 HV PM 5,MTH Convertalog WK:11/1 HV PM 5,12/10/2013,01/03/2014,0,0,USD,1
35971,BL Convertalog WK:11/4 HV PM 5,BL Convertalog WK:11/4 HV PM 5,12/10/2013,01/03/2014,0,0,USD,1
35972,BL Convertalog WK:11/1 HV PM 5,BL Convertalog WK:11/1 HV PM 5,12/10/2013,01/03/2014,0,0,USD,1
35977,SCI Convertalog WK:11/4 HV PM 5,SCI Convertalog WK:11/4 HV PM 5,12/10/2013,01/03/2014,0,0,USD,1
35978,SCI Convertalog WK:11/1 HV PM 5,SCI Convertalog WK:11/1 HV PM 5,12/10/2013,01/03/2014,0,0,USD,1
35983,RL Convertalog WK:11/4 HV PM 5,RL Convertalog WK:11/4 HV PM 5,12/10/2013,01/03/2014,0,0,USD,1
35984,RL Convertalog WK:11/1 HV PM 5,RL Convertalog WK:11/1 HV PM 5,12/10/2013,01/03/2014,0,0,USD,1
35989,MTH Convertalog WK:11/4 LV PM 8,MTH Convertalog WK:11/4 LV PM 8,12/10/2013,01/03/2014,0,0,USD,1
35990,MTH Convertalog WK:11/1 LV PM 8,MTH Convertalog WK:11/1 LV PM 8,12/10/2013,01/03/2014,0,0,USD,1
35995,BL Convertalog WK:11/4 LV PM 8,BL Convertalog WK:11/4 LV PM 8,12/10/2013,01/03/2014,0,0,USD,1
35996,BL Convertalog WK:11/1 LV PM 8,BL Convertalog WK:11/1 LV PM 8,12/10/2013,01/03/2014,0,0,USD,1
36001,SCI Convertalog WK:11/4 LV PM 8,SCI Convertalog WK:11/4 LV PM 8,12/10/2013,01/03/2014,0,0,USD,1
36002,SCI Convertalog WK:11/1 LV PM 8,SCI Convertalog WK:11/1 LV PM 8,12/10/2013,01/03/2014,0,0,USD,1
36007,RL Convertalog WK:11/4 LV PM 8,RL Convertalog WK:11/4 LV PM 8,12/10/2013,01/03/2014,0,0,USD,1
36008,RL Convertalog WK:11/1 LV PM 8,RL Convertalog WK:11/1 LV PM 8,12/10/2013,01/03/2014,0,0,USD,1
36013,Scientific American 11/12/2013; 01/24/2014 #1231,Scientific American 11/12/2013; 01/24/2014 #1231,11/12/2013,01/24/2014,0,0,USD,1
36014,Welcome Email HV PM5 WK:11/1 Send: 11/27,Welcome Email HV PM5 WK:11/1 Send: 11/27,11/22/2013,12/26/2013,0,0,USD,1
36015,Welcome Email HV PM5 WK:11/2 Send: 12/04,Welcome Email HV PM5 WK:11/2 Send: 12/04,11/29/2013,01/02/2014,0,0,USD,1
36016,Welcome Email HV PM5 WK:12/1 Send: 12/11,Welcome Email HV PM5 WK:12/1 Send: 12/11,12/06/2013,01/09/2014,0,0,USD,1
36017,Welcome Email HV PM5 WK:12/ Send: 12/18,Welcome Email HV PM5 WK:12/ Send: 12/18,12/13/2013,01/16/2014,0,0,USD,1
36018,Welcome Email HV PM5 WK:12/1 Send: 12/25,Welcome Email HV PM5 WK:12/1 Send: 12/25,12/20/2013,01/23/2014,0,0,USD,1
36019,Welcome Email HV PM5 WK:12/2 Send: 01/01,Welcome Email HV PM5 WK:12/2 Send: 01/01,12/27/2013,01/30/2014,0,0,USD,1
36020,Welcome Email LV PM8 WK:11/1 Send: 11/27,Welcome Email LV PM8 WK:11/1 Send: 11/27,11/22/2013,12/26/2013,0,0,USD,1
36021,Welcome Email LV PM8 WK:11/2 Send: 12/04,Welcome Email LV PM8 WK:11/2 Send: 12/04,11/29/2013,01/02/2014,0,0,USD,1
36022,Welcome Email LV PM8 WK:12/1 Send: 12/11,Welcome Email LV PM8 WK:12/1 Send: 12/11,12/06/2013,01/09/2014,0,0,USD,1
36023,Welcome Email LV PM8 WK:12/ Send: 12/18,Welcome Email LV PM8 WK:12/ Send: 12/18,12/13/2013,01/16/2014,0,0,USD,1
36024,Welcome Email LV PM8 WK:12/1 Send: 12/25,Welcome Email LV PM8 WK:12/1 Send: 12/25,12/20/2013,01/23/2014,0,0,USD,1
36025,Welcome Email LV PM8 WK:12/2 Send: 01/01,Welcome Email LV PM8 WK:12/2 Send: 01/01,12/27/2013,01/30/2014,0,0,USD,1
36026,Your Account Email HV PM5 WK:11/1 Send: 12/11,Your Account Email HV PM5 WK:11/1 Send: 12/11,12/06/2013,12/26/2013,0,0,USD,1
36027,Your Account Email HV PM5 WK:11/2 Send: 12/18,Your Account Email HV PM5 WK:11/2 Send: 12/18,12/13/2013,01/02/2014,0,0,USD,1
36028,Your Account Email HV PM5 WK:12/1 Send: 12/25,Your Account Email HV PM5 WK:12/1 Send: 12/25,12/20/2013,01/09/2014,0,0,USD,1
36029,Your Account Email HV PM5 WK:12/ Send: 01/01,Your Account Email HV PM5 WK:12/ Send: 01/01,12/27/2013,01/16/2014,0,0,USD,1
36030,Your Account Email HV PM5 WK:12/1 Send: 01/08,Your Account Email HV PM5 WK:12/1 Send: 01/08,01/03/2014,01/23/2014,0,0,USD,1
36031,Your Account Email HV PM5 WK:12/2 Send: 01/15,Your Account Email HV PM5 WK:12/2 Send: 01/15,01/10/2014,01/30/2014,0,0,USD,1
36032,Your Account Email LV PM8 WK:11/1 Send: 12/11,Your Account Email LV PM8 WK:11/1 Send: 12/11,12/06/2013,12/26/2013,0,0,USD,1
36033,Your Account Email LV PM8 WK:11/2 Send: 12/18,Your Account Email LV PM8 WK:11/2 Send: 12/18,12/13/2013,01/02/2014,0,0,USD,1
36034,Your Account Email LV PM8 WK:12/1 Send: 12/25,Your Account Email LV PM8 WK:12/1 Send: 12/25,12/20/2013,01/09/2014,0,0,USD,1
36035,Your Account Email LV PM8 WK:12/ Send: 01/01,Your Account Email LV PM8 WK:12/ Send: 01/01,12/27/2013,01/16/2014,0,0,USD,1
36036,Your Account Email LV PM8 WK:12/1 Send: 01/08,Your Account Email LV PM8 WK:12/1 Send: 01/08,01/03/2014,01/23/2014,0,0,USD,1
36037,Your Account Email LV PM8 WK:12/2 Send: 01/15,Your Account Email LV PM8 WK:12/2 Send: 01/15,01/10/2014,01/30/2014,0,0,USD,1
36041,Your Reco Email HV PM5 WK:12/ Send: 12/21,Your Reco Email HV PM5 WK:12/ Send: 12/21,12/16/2013,12/22/2013,0,0,USD,1
36042,Your Reco Email HV PM5 WK:12/1 Send: 12/28,Your Reco Email HV PM5 WK:12/1 Send: 12/28,12/23/2013,12/29/2013,0,0,USD,1
36043,Your Reco Email HV PM5 WK:12/2 Send: 01/04,Your Reco Email HV PM5 WK:12/2 Send: 01/04,12/30/2013,01/05/2014,0,0,USD,1
36047,Your Reco Email LV PM8 WK:12/ Send: 12/21,Your Reco Email LV PM8 WK:12/ Send: 12/21,12/16/2013,12/22/2013,0,0,USD,1
36048,Your Reco Email LV PM8 WK:12/1 Send: 12/28,Your Reco Email LV PM8 WK:12/1 Send: 12/28,12/23/2013,12/29/2013,0,0,USD,1
36049,Your Reco Email LV PM8 WK:12/2 Send: 01/04,Your Reco Email LV PM8 WK:12/2 Send: 01/04,12/30/2013,01/05/2014,0,0,USD,1
36050,Feedback Email HV PM5 WK:11/1 Send: 12/18,Feedback Email HV PM5 WK:11/1 Send: 12/18,12/13/2013,12/26/2013,0,0,USD,1
36051,Feedback Email HV PM5 WK:11/2 Send: 12/25,Feedback Email HV PM5 WK:11/2 Send: 12/25,12/20/2013,01/02/2014,0,0,USD,1
36052,Feedback Email HV PM5 WK:12/1 Send: 01/01,Feedback Email HV PM5 WK:12/1 Send: 01/01,12/27/2013,01/09/2014,0,0,USD,1
36053,Feedback Email HV PM5 WK:12/ Send: 01/08,Feedback Email HV PM5 WK:12/ Send: 01/08,01/03/2014,01/16/2014,0,0,USD,1
36054,Feedback Email HV PM5 WK:12/1 Send: 01/15,Feedback Email HV PM5 WK:12/1 Send: 01/15,01/10/2014,01/23/2014,0,0,USD,1
36055,Feedback Email HV PM5 WK:12/2 Send: 01/22,Feedback Email HV PM5 WK:12/2 Send: 01/22,01/17/2014,01/30/2014,0,0,USD,1
36056,Feedback Email LV PM8 WK:11/1 Send: 12/18,Feedback Email LV PM8 WK:11/1 Send: 12/18,12/13/2013,12/26/2013,0,0,USD,1
36057,Feedback Email LV PM8 WK:11/2 Send: 12/25,Feedback Email LV PM8 WK:11/2 Send: 12/25,12/20/2013,01/02/2014,0,0,USD,1
36058,Feedback Email LV PM8 WK:12/1 Send: 01/01,Feedback Email LV PM8 WK:12/1 Send: 01/01,12/27/2013,01/09/2014,0,0,USD,1
36059,Feedback Email LV PM8 WK:12/ Send: 01/08,Feedback Email LV PM8 WK:12/ Send: 01/08,01/03/2014,01/16/2014,0,0,USD,1
36060,Feedback Email LV PM8 WK:12/1 Send: 01/15,Feedback Email LV PM8 WK:12/1 Send: 01/15,01/10/2014,01/23/2014,0,0,USD,1
36061,Feedback Email LV PM8 WK:12/2 Send: 01/22,Feedback Email LV PM8 WK:12/2 Send: 01/22,01/17/2014,01/30/2014,0,0,USD,1
36062,WPDLR HV PM5 WK:11/1 Send: 12/25,WPDLR HV PM5 WK:11/1 Send: 12/25,12/20/2013,12/26/2013,0,0,USD,1
36063,WPDLR HV PM5 WK:11/2 Send: 01/01,WPDLR HV PM5 WK:11/2 Send: 01/01,12/27/2013,01/02/2014,0,0,USD,1
36064,WPDLR HV PM5 WK:12/1 Send: 01/08,WPDLR HV PM5 WK:12/1 Send: 01/08,01/03/2014,01/09/2014,0,0,USD,1
36065,WPDLR HV PM5 WK:12/ Send: 01/15,WPDLR HV PM5 WK:12/ Send: 01/15,01/10/2014,01/16/2014,0,0,USD,1
36066,WPDLR HV PM5 WK:12/1 Send: 01/22,WPDLR HV PM5 WK:12/1 Send: 01/22,01/17/2014,01/23/2014,0,0,USD,1
36067,WPDLR HV PM5 WK:12/2 Send: 01/29,WPDLR HV PM5 WK:12/2 Send: 01/29,01/24/2014,01/30/2014,0,0,USD,1
36068,WPDLR LV PM8 WK:11/1 Send: 12/25,WPDLR LV PM8 WK:11/1 Send: 12/25,12/20/2013,12/26/2013,0,0,USD,1
36069,WPDLR LV PM8 WK:11/2 Send: 01/01,WPDLR LV PM8 WK:11/2 Send: 01/01,12/27/2013,01/02/2014,0,0,USD,1
36070,WPDLR LV PM8 WK:12/1 Send: 01/08,WPDLR LV PM8 WK:12/1 Send: 01/08,01/03/2014,01/09/2014,0,0,USD,1
36071,WPDLR LV PM8 WK:12/ Send: 01/15,WPDLR LV PM8 WK:12/ Send: 01/15,01/10/2014,01/16/2014,0,0,USD,1
36072,WPDLR LV PM8 WK:12/1 Send: 01/22,WPDLR LV PM8 WK:12/1 Send: 01/22,01/17/2014,01/23/2014,0,0,USD,1
36073,WPDLR LV PM8 WK:12/2 Send: 01/29,WPDLR LV PM8 WK:12/2 Send: 01/29,01/24/2014,01/30/2014,0,0,USD,1
36074,NC JFY HV PM5 WK:11/1,NC JFY HV PM5 WK:11/1,01/13/2014,01/30/2014,1,0,USD,0
36075,NC JFY HV PM5 WK:11/2,NC JFY HV PM5 WK:11/2,01/20/2014,02/06/2014,1,0,USD,0
36076,NC JFY HV PM5 WK:12/1,NC JFY HV PM5 WK:12/1,01/27/2014,02/13/2014,1,0,USD,0
36077,NC JFY HV PM5 WK:12/,NC JFY HV PM5 WK:12/,02/03/2014,02/20/2014,1,0,USD,0
36078,NC JFY HV PM5 WK:12/1,NC JFY HV PM5 WK:12/1,02/10/2014,02/27/2014,1,0,USD,0
36079,NC JFY HV PM5 WK:12/2,NC JFY HV PM5 WK:12/2,02/17/2014,03/06/2014,1,0,USD,0
36080,NC JFY LV PM8 WK:11/1,NC JFY LV PM8 WK:11/1,01/13/2014,01/30/2014,1,0,USD,0
36081,NC JFY LV PM8 WK:11/2,NC JFY LV PM8 WK:11/2,01/20/2014,02/06/2014,1,0,USD,0
36082,NC JFY LV PM8 WK:12/1,NC JFY LV PM8 WK:12/1,01/27/2014,02/13/2014,1,0,USD,0
36083,NC JFY LV PM8 WK:12/,NC JFY LV PM8 WK:12/,02/03/2014,02/20/2014,1,0,USD,0
36084,NC JFY LV PM8 WK:12/1,NC JFY LV PM8 WK:12/1,02/10/2014,02/27/2014,1,0,USD,0
36085,NC JFY LV PM8 WK:12/2,NC JFY LV PM8 WK:12/2,02/17/2014,03/06/2014,1,0,USD,0
36086,NC JFY DLR HV PM5 WK:11/1 Send: 01/29,NC JFY DLR HV PM5 WK:11/1 Send: 01/29,01/24/2014,01/30/2014,0,0,USD,0
36087,NC JFY DLR HV PM5 WK:11/2 Send: 02/05,NC JFY DLR HV PM5 WK:11/2 Send: 02/05,01/31/2014,02/06/2014,0,0,USD,0
36088,NC JFY DLR HV PM5 WK:12/1 Send: 02/12,NC JFY DLR HV PM5 WK:12/1 Send: 02/12,02/07/2014,02/13/2014,0,0,USD,0
36089,NC JFY DLR HV PM5 WK:12/ Send: 02/19,NC JFY DLR HV PM5 WK:12/ Send: 02/19,02/14/2014,02/20/2014,0,0,USD,0
36090,NC JFY DLR HV PM5 WK:12/1 Send: 02/26,NC JFY DLR HV PM5 WK:12/1 Send: 02/26,02/21/2014,02/27/2014,0,0,USD,0
36091,NC JFY DLR HV PM5 WK:12/2 Send: 03/05,NC JFY DLR HV PM5 WK:12/2 Send: 03/05,02/28/2014,03/06/2014,0,0,USD,0
36092,NC JFY DLR LV PM8 WK:11/1 Send: 01/29,NC JFY DLR LV PM8 WK:11/1 Send: 01/29,01/24/2014,01/30/2014,0,0,USD,0
36093,NC JFY DLR LV PM8 WK:11/2 Send: 02/05,NC JFY DLR LV PM8 WK:11/2 Send: 02/05,01/31/2014,02/06/2014,0,0,USD,0
36094,NC JFY DLR LV PM8 WK:12/1 Send: 02/12,NC JFY DLR LV PM8 WK:12/1 Send: 02/12,02/07/2014,02/13/2014,0,0,USD,0
36095,NC JFY DLR LV PM8 WK:12/ Send: 02/19,NC JFY DLR LV PM8 WK:12/ Send: 02/19,02/14/2014,02/20/2014,0,0,USD,0
36096,NC JFY DLR LV PM8 WK:12/1 Send: 02/26,NC JFY DLR LV PM8 WK:12/1 Send: 02/26,02/21/2014,02/27/2014,0,0,USD,0
36097,NC JFY DLR LV PM8 WK:12/2 Send: 03/05,NC JFY DLR LV PM8 WK:12/2 Send: 03/05,02/28/2014,03/06/2014,0,0,USD,0
36098,VA Convertalog WK:11/1 HV PM 6263,VA Convertalog WK:11/1 HV PM 6263,12/23/2013,01/16/2014,0,0,USD,1
36099,VA Convertalog WK:11/2 HV PM 6263,VA Convertalog WK:11/2 HV PM 6263,12/23/2013,01/23/2014,0,0,USD,1
36100,VA Convertalog WK:12/1 HV PM 6263,VA Convertalog WK:12/1 HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36101,VA Convertalog WK:12/ HV PM 6263,VA Convertalog WK:12/ HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36102,VA Convertalog WK:12/1 HV PM 6263,VA Convertalog WK:12/1 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36103,VA Convertalog WK:12/2 HV PM 6263,VA Convertalog WK:12/2 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36104,MH Convertalog WK:11/1 HV PM 6263,MH Convertalog WK:11/1 HV PM 6263,12/23/2013,01/16/2014,0,0,USD,1
36105,MH Convertalog WK:11/2 HV PM 6263,MH Convertalog WK:11/2 HV PM 6263,12/23/2013,01/23/2014,0,0,USD,1
36106,MH Convertalog WK:12/1 HV PM 6263,MH Convertalog WK:12/1 HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36107,MH Convertalog WK:12/ HV PM 6263,MH Convertalog WK:12/ HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36108,MH Convertalog WK:12/1 HV PM 6263,MH Convertalog WK:12/1 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36109,MH Convertalog WK:12/2 HV PM 6263,MH Convertalog WK:12/2 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36110,MSC Convertalog WK:11/1 HV PM 6263,MSC Convertalog WK:11/1 HV PM 6263,12/23/2013,01/16/2014,0,0,USD,1
36111,MSC Convertalog WK:11/2 HV PM 6263,MSC Convertalog WK:11/2 HV PM 6263,12/23/2013,01/23/2014,0,0,USD,1
36112,MSC Convertalog WK:12/1 HV PM 6263,MSC Convertalog WK:12/1 HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36113,MSC Convertalog WK:12/ HV PM 6263,MSC Convertalog WK:12/ HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36114,MSC Convertalog WK:12/1 HV PM 6263,MSC Convertalog WK:12/1 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36115,MSC Convertalog WK:12/2 HV PM 6263,MSC Convertalog WK:12/2 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36116,PH Convertalog WK:11/1 HV PM 6263,PH Convertalog WK:11/1 HV PM 6263,12/23/2013,01/16/2014,0,0,USD,1
36117,PH Convertalog WK:11/2 HV PM 6263,PH Convertalog WK:11/2 HV PM 6263,12/23/2013,01/23/2014,0,0,USD,1
36118,PH Convertalog WK:12/1 HV PM 6263,PH Convertalog WK:12/1 HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36119,PH Convertalog WK:12/ HV PM 6263,PH Convertalog WK:12/ HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36120,PH Convertalog WK:12/1 HV PM 6263,PH Convertalog WK:12/1 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36121,PH Convertalog WK:12/2 HV PM 6263,PH Convertalog WK:12/2 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36122,AH Convertalog WK:11/1 HV PM 6263,AH Convertalog WK:11/1 HV PM 6263,12/23/2013,01/16/2014,0,0,USD,1
36123,AH Convertalog WK:11/2 HV PM 6263,AH Convertalog WK:11/2 HV PM 6263,12/23/2013,01/23/2014,0,0,USD,1
36124,AH Convertalog WK:12/1 HV PM 6263,AH Convertalog WK:12/1 HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36125,AH Convertalog WK:12/ HV PM 6263,AH Convertalog WK:12/ HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36126,AH Convertalog WK:12/1 HV PM 6263,AH Convertalog WK:12/1 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36127,AH Convertalog WK:12/2 HV PM 6263,AH Convertalog WK:12/2 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36128,LIT Convertalog WK:11/1 HV PM 6263,LIT Convertalog WK:11/1 HV PM 6263,12/23/2013,01/16/2014,0,0,USD,1
36129,LIT Convertalog WK:11/2 HV PM 6263,LIT Convertalog WK:11/2 HV PM 6263,12/23/2013,01/23/2014,0,0,USD,1
36130,LIT Convertalog WK:12/1 HV PM 6263,LIT Convertalog WK:12/1 HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36131,LIT Convertalog WK:12/ HV PM 6263,LIT Convertalog WK:12/ HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36132,LIT Convertalog WK:12/1 HV PM 6263,LIT Convertalog WK:12/1 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36133,LIT Convertalog WK:12/2 HV PM 6263,LIT Convertalog WK:12/2 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36134,MTH Convertalog WK:11/1 HV PM 6263,MTH Convertalog WK:11/1 HV PM 6263,12/23/2013,01/16/2014,0,0,USD,1
36135,MTH Convertalog WK:11/2 HV PM 6263,MTH Convertalog WK:11/2 HV PM 6263,12/23/2013,01/23/2014,0,0,USD,1
36136,MTH Convertalog WK:12/1 HV PM 6263,MTH Convertalog WK:12/1 HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36137,MTH Convertalog WK:12/ HV PM 6263,MTH Convertalog WK:12/ HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36138,MTH Convertalog WK:12/1 HV PM 6263,MTH Convertalog WK:12/1 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36139,MTH Convertalog WK:12/2 HV PM 6263,MTH Convertalog WK:12/2 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36140,BL Convertalog WK:11/1 HV PM 6263,BL Convertalog WK:11/1 HV PM 6263,12/23/2013,01/16/2014,0,0,USD,1
36141,BL Convertalog WK:11/2 HV PM 6263,BL Convertalog WK:11/2 HV PM 6263,12/23/2013,01/23/2014,0,0,USD,1
36142,BL Convertalog WK:12/1 HV PM 6263,BL Convertalog WK:12/1 HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36143,BL Convertalog WK:12/ HV PM 6263,BL Convertalog WK:12/ HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36144,BL Convertalog WK:12/1 HV PM 6263,BL Convertalog WK:12/1 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36145,BL Convertalog WK:12/2 HV PM 6263,BL Convertalog WK:12/2 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36146,SCI Convertalog WK:11/1 HV PM 6263,SCI Convertalog WK:11/1 HV PM 6263,12/23/2013,01/16/2014,0,0,USD,1
36147,SCI Convertalog WK:11/2 HV PM 6263,SCI Convertalog WK:11/2 HV PM 6263,12/23/2013,01/23/2014,0,0,USD,1
36148,SCI Convertalog WK:12/1 HV PM 6263,SCI Convertalog WK:12/1 HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36149,SCI Convertalog WK:12/ HV PM 6263,SCI Convertalog WK:12/ HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36150,SCI Convertalog WK:12/1 HV PM 6263,SCI Convertalog WK:12/1 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36151,SCI Convertalog WK:12/2 HV PM 6263,SCI Convertalog WK:12/2 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36152,RL Convertalog WK:11/1 HV PM 6263,RL Convertalog WK:11/1 HV PM 6263,12/23/2013,01/16/2014,0,0,USD,1
36153,RL Convertalog WK:11/2 HV PM 6263,RL Convertalog WK:11/2 HV PM 6263,12/23/2013,01/23/2014,0,0,USD,1
36154,RL Convertalog WK:12/1 HV PM 6263,RL Convertalog WK:12/1 HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36155,RL Convertalog WK:12/ HV PM 6263,RL Convertalog WK:12/ HV PM 6263,01/06/2014,01/30/2014,0,0,USD,1
36156,RL Convertalog WK:12/1 HV PM 6263,RL Convertalog WK:12/1 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36157,RL Convertalog WK:12/2 HV PM 6263,RL Convertalog WK:12/2 HV PM 6263,01/20/2014,02/13/2014,0,0,USD,1
36158,VA Convertalog WK:11/1 LV PM 7281,VA Convertalog WK:11/1 LV PM 7281,12/23/2013,01/16/2014,0,0,USD,1
36159,VA Convertalog WK:11/2 LV PM 7281,VA Convertalog WK:11/2 LV PM 7281,12/23/2013,01/23/2014,0,0,USD,1
36160,VA Convertalog WK:12/1 LV PM 7281,VA Convertalog WK:12/1 LV PM 7281,01/06/2014,01/30/2014,0,0,USD,1
36161,VA Convertalog WK:12/ LV PM 7281,VA Convertalog WK:12/ LV PM 7281,01/06/2014,01/30/2014,0,0,USD,1
36162,VA Convertalog WK:12/1 LV PM 7281,VA Convertalog WK:12/1 LV PM 7281,01/20/2014,02/13/2014,0,0,USD,1
36163,VA Convertalog WK:12/2 LV PM 7281,VA Convertalog WK:12/2 LV PM 7281,01/20/2014,02/13/2014,0,0,USD,1
36164,MH Convertalog WK:11/1 LV PM 7281,MH Convertalog WK:11/1 LV PM 7281,12/23/2013,01/16/2014,0,0,USD,1
36165,MH Convertalog WK:11/2 LV PM 7281,MH Convertalog WK:11/2 LV PM 7281,12/23/2013,01/23/2014,0,0,USD,1
36166,MH Convertalog WK:12/1 LV PM 7281,MH Convertalog WK:12/1 LV PM 7281,01/06/2014,01/30/2014,0,0,USD,1
36167,MH Convertalog WK:12/ LV PM 7281,MH Convertalog WK:12/ LV PM 7281,01/06/2014,01/30/2014,0,0,USD,1
